Strategy,Date,Portfolio Value,Cash
mean_reversion,2025-06-24 00:00:00+09:00,314901.7336730957,67693.12899780273
mean_reversion,2025-06-25 00:00:00+09:00,313730.5356750488,67693.12899780273
mean_reversion,2025-06-26 00:00:00+09:00,308668.12899780273,67693.12899780273
mean_reversion,2025-06-27 00:00:00+09:00,304273.3263244629,67693.12899780273
mean_reversion,2025-06-30 00:00:00+09:00,302155.12899780273,67693.12899780273
mean_reversion,2025-07-01 00:00:00+09:00,305362.52432250977,67693.12899780273
mean_reversion,2025-07-02 00:00:00+09:00,306555.7336730957,67693.12899780273
mean_reversion,2025-07-03 00:00:00+09:00,306566.7276611328,67693.12899780273
mean_reversion,2025-07-04 00:00:00+09:00,306380.5246582031,67693.12899780273
mean_reversion,2025-07-07 00:00:00+09:00,307967.7279968262,67693.12899780273
mean_reversion,2025-07-08 00:00:00+09:00,306823.9316711426,67693.12899780273
mean_reversion,2025-07-09 00:00:00+09:00,306227.3269958496,67693.12899780273
mean_reversion,2025-07-10 00:00:00+09:00,307425.9316711426,67693.12899780273
mean_reversion,2025-07-11 00:00:00+09:00,308055.32666015625,67693.12899780273
mean_reversion,2025-07-14 00:00:00+09:00,308821.5299987793,67693.12899780273
mean_reversion,2025-07-15 00:00:00+09:00,307196.1293334961,67693.12899780273
mean_reversion,2025-07-16 00:00:00+09:00,307075.7336730957,67693.12899780273
mean_reversion,2025-07-17 00:00:00+09:00,305581.52432250977,67693.12899780273
mean_reversion,2025-07-18 00:00:00+09:00,305860.7279968262,67693.12899780273
mean_reversion,2025-07-22 00:00:00+09:00,306583.1286621094,67693.12899780273
mean_reversion,2025-07-23 00:00:00+09:00,296036.5246582031,67693.12899780273
mean_reversion,2025-07-24 00:00:00+09:00,292259.9313354492,67693.12899780273
mean_reversion,2025-07-25 00:00:00+09:00,294487.7336730957,67693.12899780273
mean_reversion,2025-07-28 00:00:00+09:00,296425.5299987793,67693.12899780273
mean_reversion,2025-07-29 00:00:00+09:00,299096.33267211914,67693.12899780273
mean_reversion,2025-07-30 00:00:00+09:00,299107.32666015625,67693.12899780273
mean_reversion,2025-07-31 00:00:00+09:00,296255.7279968262,67693.12899780273
mean_reversion,2025-08-01 00:00:00+09:00,297804.72232055664,67693.12899780273
mean_reversion,2025-08-04 00:00:00+09:00,301088.72232055664,67693.12899780273
momentum,2023-01-04 00:00:00+09:00,1000000.0,1000000.0
momentum,2023-01-05 00:00:00+09:00,1000000.0,1000000.0
momentum,2023-01-06 00:00:00+09:00,1000000.0,1000000.0
momentum,2023-01-10 00:00:00+09:00,1000000.0,1000000.0
momentum,2023-01-11 00:00:00+09:00,1000000.0,1000000.0
momentum,2023-01-12 00:00:00+09:00,1000000.0,1000000.0
momentum,2023-01-13 00:00:00+09:00,1000000.0,1000000.0
momentum,2023-01-16 00:00:00+09:00,1000000.0,1000000.0
momentum,2023-01-17 00:00:00+09:00,1000000.0,1000000.0
momentum,2023-01-18 00:00:00+09:00,1000000.0,1000000.0
momentum,2023-01-19 00:00:00+09:00,1000000.0,1000000.0
momentum,2023-01-20 00:00:00+09:00,1000000.0,1000000.0
momentum,2023-01-23 00:00:00+09:00,1000000.0,1000000.0
momentum,2023-01-24 00:00:00+09:00,1000000.0,1000000.0
momentum,2023-01-25 00:00:00+09:00,1000000.0,1000000.0
momentum,2023-01-26 00:00:00+09:00,1000000.0,1000000.0
momentum,2023-01-27 00:00:00+09:00,1000000.0,1000000.0
momentum,2023-01-30 00:00:00+09:00,1000000.0,1000000.0
momentum,2023-01-31 00:00:00+09:00,1000000.0,1000000.0
momentum,2023-02-01 00:00:00+09:00,1000000.0,1000000.0
momentum,2023-02-02 00:00:00+09:00,1000000.0,1000000.0
momentum,2023-02-03 00:00:00+09:00,1000000.0,1000000.0
momentum,2023-02-06 00:00:00+09:00,1000000.0,1000000.0
momentum,2023-02-07 00:00:00+09:00,1000000.0,1000000.0
momentum,2023-02-08 00:00:00+09:00,1000000.0,1000000.0
momentum,2023-02-09 00:00:00+09:00,1000000.0,1000000.0
momentum,2023-02-10 00:00:00+09:00,1000000.0,1000000.0
momentum,2023-02-13 00:00:00+09:00,1000000.0,1000000.0
momentum,2023-02-14 00:00:00+09:00,1000000.0,1000000.0
momentum,2023-02-15 00:00:00+09:00,1000000.0,1000000.0
momentum,2023-02-16 00:00:00+09:00,1000000.0,1000000.0
momentum,2023-02-17 00:00:00+09:00,1000000.0,1000000.0
momentum,2023-02-20 00:00:00+09:00,1000000.0,1000000.0
momentum,2023-02-21 00:00:00+09:00,1000000.0,1000000.0
momentum,2023-02-22 00:00:00+09:00,1000000.0,1000000.0
momentum,2023-02-24 00:00:00+09:00,1000000.0,1000000.0
momentum,2023-02-27 00:00:00+09:00,1000000.0,1000000.0
momentum,2023-02-28 00:00:00+09:00,1000000.0,1000000.0
momentum,2023-03-01 00:00:00+09:00,1000000.0,1000000.0
momentum,2023-03-02 00:00:00+09:00,1000000.0,1000000.0
momentum,2023-03-03 00:00:00+09:00,1000000.0,1000000.0
momentum,2023-03-06 00:00:00+09:00,1000000.0,1000000.0
momentum,2023-03-07 00:00:00+09:00,1000000.0,1000000.0
momentum,2023-03-08 00:00:00+09:00,1000000.0,1000000.0
momentum,2023-03-09 00:00:00+09:00,1000000.0,1000000.0
momentum,2023-03-10 00:00:00+09:00,1000000.0,1000000.0
momentum,2023-03-13 00:00:00+09:00,1000000.0,1000000.0
momentum,2023-03-14 00:00:00+09:00,1000000.0,1000000.0
momentum,2023-03-15 00:00:00+09:00,1000000.0,1000000.0
momentum,2023-03-16 00:00:00+09:00,1000000.0,900729.5
momentum,2023-03-17 00:00:00+09:00,997468.7972412109,900729.5
momentum,2023-03-20 00:00:00+09:00,1000022.6013793945,652057.3965454102
momentum,2023-03-22 00:00:00+09:00,987271.3965454102,502226.89654541016
momentum,2023-03-23 00:00:00+09:00,988188.1825561523,352961.30084228516
momentum,2023-03-24 00:00:00+09:00,990809.6825561523,203079.70513916016
momentum,2023-03-27 00:00:00+09:00,983872.1825561523,53674.00946044922
momentum,2023-03-28 00:00:00+09:00,981337.5960083008,53674.00946044922
momentum,2023-03-29 00:00:00+09:00,960069.0094604492,203369.00946044922
momentum,2023-03-30 00:00:00+09:00,950224.9982299805,212115.20721435547
momentum,2023-03-31 00:00:00+09:00,940654.4161987305,217878.80950927734
momentum,2023-04-03 00:00:00+09:00,938876.4161987305,222176.81182861328
momentum,2023-04-04 00:00:00+09:00,940163.8118286133,225373.31182861328
momentum,2023-04-05 00:00:00+09:00,925062.1159057617,84118.31182861328
momentum,2023-04-06 00:00:00+09:00,911060.4097900391,84118.31182861328
momentum,2023-04-07 00:00:00+09:00,912068.5077514648,84118.31182861328
momentum,2023-04-10 00:00:00+09:00,917990.5077514648,84118.31182861328
momentum,2023-04-11 00:00:00+09:00,929034.7138671875,84118.31182861328
momentum,2023-04-12 00:00:00+09:00,935890.1159057617,84118.31182861328
momentum,2023-04-13 00:00:00+09:00,938206.0077514648,84118.31182861328
momentum,2023-04-14 00:00:00+09:00,951891.3118286133,84118.31182861328
momentum,2023-04-17 00:00:00+09:00,954623.8118286133,84118.31182861328
momentum,2023-04-18 00:00:00+09:00,960121.3118286133,84118.31182861328
momentum,2023-04-19 00:00:00+09:00,956880.8118286133,84118.31182861328
momentum,2023-04-20 00:00:00+09:00,959129.9097900391,84118.31182861328
momentum,2023-04-21 00:00:00+09:00,955848.1159057617,183490.3150024414
momentum,2023-04-24 00:00:00+09:00,956264.8150024414,34585.315002441406
momentum,2023-04-25 00:00:00+09:00,960189.0140991211,34585.315002441406
momentum,2023-04-26 00:00:00+09:00,947092.3150024414,34585.315002441406
momentum,2023-04-27 00:00:00+09:00,948401.6159057617,34585.315002441406
momentum,2023-04-28 00:00:00+09:00,973222.8150024414,34585.315002441406
momentum,2023-05-01 00:00:00+09:00,990513.7154541016,34585.315002441406
momentum,2023-05-02 00:00:00+09:00,990495.2154541016,34585.315002441406
momentum,2023-05-08 00:00:00+09:00,978963.0140991211,34585.315002441406
momentum,2023-05-09 00:00:00+09:00,995976.5140991211,34585.315002441406
momentum,2023-05-10 00:00:00+09:00,990240.0140991211,34585.315002441406
momentum,2023-05-11 00:00:00+09:00,989681.5140991211,34585.315002441406
momentum,2023-05-12 00:00:00+09:00,1006469.4145507812,34585.315002441406
momentum,2023-05-15 00:00:00+09:00,1019847.2154541016,34585.315002441406
momentum,2023-05-16 00:00:00+09:00,1034297.6159057617,34585.315002441406
momentum,2023-05-17 00:00:00+09:00,1049273.2154541016,34585.315002441406
momentum,2023-05-18 00:00:00+09:00,1080811.1159057617,34585.315002441406
momentum,2023-05-19 00:00:00+09:00,1096393.3150024414,34585.315002441406
momentum,2023-05-22 00:00:00+09:00,1113236.7154541016,34585.315002441406
momentum,2023-05-23 00:00:00+09:00,1105880.2154541016,34585.315002441406
momentum,2023-05-24 00:00:00+09:00,1087390.9145507812,34585.315002441406
momentum,2023-05-25 00:00:00+09:00,1094240.7154541016,34585.315002441406
momentum,2023-05-26 00:00:00+09:00,1103990.2154541016,34585.315002441406
momentum,2023-05-29 00:00:00+09:00,1124576.6159057617,34585.315002441406
momentum,2023-05-30 00:00:00+09:00,1128241.9145507812,34585.315002441406
momentum,2023-05-31 00:00:00+09:00,1099729.4145507812,34585.315002441406
momentum,2023-06-01 00:00:00+09:00,1115533.514099121,34585.315002441406
momentum,2023-06-02 00:00:00+09:00,1141926.7154541016,34585.315002441406
momentum,2023-06-05 00:00:00+09:00,1188199.9145507812,34585.315002441406
momentum,2023-06-06 00:00:00+09:00,1209089.6159057617,34585.315002441406
momentum,2023-06-07 00:00:00+09:00,1168064.7154541016,34585.315002441406
momentum,2023-06-08 00:00:00+09:00,1149538.4145507812,34585.315002441406
momentum,2023-06-09 00:00:00+09:00,1190245.2154541016,34585.315002441406
momentum,2023-06-12 00:00:00+09:00,1202384.014099121,34585.315002441406
momentum,2023-06-13 00:00:00+09:00,1243708.514099121,34585.315002441406
momentum,2023-06-14 00:00:00+09:00,1277140.2154541016,34585.315002441406
momentum,2023-06-15 00:00:00+09:00,1274732.4145507812,34585.315002441406
momentum,2023-06-16 00:00:00+09:00,1293865.3150024414,34585.315002441406
momentum,2023-06-19 00:00:00+09:00,1268100.8150024414,34585.315002441406
momentum,2023-06-20 00:00:00+09:00,1266776.7154541016,34585.315002441406
momentum,2023-06-21 00:00:00+09:00,1282155.514099121,34585.315002441406
momentum,2023-06-22 00:00:00+09:00,1259856.6159057617,34585.315002441406
momentum,2023-06-23 00:00:00+09:00,1223229.3150024414,34585.315002441406
momentum,2023-06-26 00:00:00+09:00,1219245.9145507812,34585.315002441406
momentum,2023-06-27 00:00:00+09:00,1207591.6159057617,34585.315002441406
momentum,2023-06-28 00:00:00+09:00,1250780.2154541016,34585.315002441406
momentum,2023-06-29 00:00:00+09:00,1259542.2154541016,34585.315002441406
momentum,2023-06-30 00:00:00+09:00,1256612.9145507812,34585.315002441406
momentum,2023-07-03 00:00:00+09:00,1294020.6159057617,34585.315002441406
momentum,2023-07-04 00:00:00+09:00,1270390.2154541016,34585.315002441406
momentum,2023-07-05 00:00:00+09:00,1264269.014099121,34585.315002441406
momentum,2023-07-06 00:00:00+09:00,1223399.4145507812,34585.315002441406
momentum,2023-07-07 00:00:00+09:00,1200076.014099121,34585.315002441406
momentum,2023-07-10 00:00:00+09:00,1187349.1159057617,34585.315002441406
momentum,2023-07-11 00:00:00+09:00,1186021.3150024414,34585.315002441406
momentum,2023-07-12 00:00:00+09:00,1166141.3150024414,34585.315002441406
momentum,2023-07-13 00:00:00+09:00,1200834.2154541016,34585.315002441406
momentum,2023-07-14 00:00:00+09:00,1198944.2154541016,34585.315002441406
momentum,2023-07-18 00:00:00+09:00,1205302.1159057617,34585.315002441406
momentum,2023-07-19 00:00:00+09:00,1229957.014099121,34585.315002441406
momentum,2023-07-20 00:00:00+09:00,1201266.9145507812,34585.315002441406
momentum,2023-07-21 00:00:00+09:00,1190666.7154541016,34585.315002441406
momentum,2023-07-24 00:00:00+09:00,1217699.8150024414,34585.315002441406
momentum,2023-07-25 00:00:00+09:00,1214755.7154541016,34585.315002441406
momentum,2023-07-26 00:00:00+09:00,1213942.014099121,34585.315002441406
momentum,2023-07-27 00:00:00+09:00,1231458.6159057617,34585.315002441406
momentum,2023-07-28 00:00:00+09:00,1222215.8150024414,34585.315002441406
momentum,2023-07-31 00:00:00+09:00,1251601.2154541016,34585.315002441406
momentum,2023-08-01 00:00:00+09:00,1271788.2154541016,34585.315002441406
momentum,2023-08-02 00:00:00+09:00,1215735.8150024414,34585.315002441406
momentum,2023-08-03 00:00:00+09:00,1179437.7154541016,34585.315002441406
momentum,2023-08-04 00:00:00+09:00,1179970.3150024414,34585.315002441406
momentum,2023-08-07 00:00:00+09:00,1186598.2154541016,181130.3150024414
momentum,2023-08-08 00:00:00+09:00,1191388.9145507812,328410.3150024414
momentum,2023-08-09 00:00:00+09:00,1183796.1159057617,474325.3150024414
momentum,2023-08-10 00:00:00+09:00,1195790.014099121,622865.3150024414
momentum,2023-08-14 00:00:00+09:00,1181762.8150024414,617672.8150024414
momentum,2023-08-15 00:00:00+09:00,1184030.0078735352,614291.6212768555
momentum,2023-08-16 00:00:00+09:00,1185893.6212768555,606716.6212768555
momentum,2023-08-17 00:00:00+09:00,1190286.6212768555,457281.62127685547
momentum,2023-08-18 00:00:00+09:00,1194900.8340454102,307782.6182861328
momentum,2023-08-21 00:00:00+09:00,1191036.4025268555,157903.02130126953
momentum,2023-08-22 00:00:00+09:00,1174244.0213012695,8089.021301269531
momentum,2023-08-23 00:00:00+09:00,1163662.9776000977,8089.021301269531
momentum,2023-08-24 00:00:00+09:00,1149740.0650024414,8089.021301269531
momentum,2023-08-25 00:00:00+09:00,1186864.0213012695,8089.021301269531
momentum,2023-08-28 00:00:00+09:00,1153027.9776000977,8089.021301269531
momentum,2023-08-29 00:00:00+09:00,1151745.9994506836,8089.021301269531
momentum,2023-08-30 00:00:00+09:00,1143312.9776000977,8089.021301269531
momentum,2023-08-31 00:00:00+09:00,1126289.0213012695,8089.021301269531
momentum,2023-09-01 00:00:00+09:00,1120545.0650024414,157982.82781982422
momentum,2023-09-04 00:00:00+09:00,1111997.8278198242,177332.82781982422
momentum,2023-09-05 00:00:00+09:00,1109519.097229004,195821.92120361328
momentum,2023-09-06 00:00:00+09:00,1107076.7451782227,212284.42791748047
momentum,2023-09-07 00:00:00+09:00,1104488.5192871094,231168.02459716797
momentum,2023-09-08 00:00:00+09:00,1095658.024597168,231548.02459716797
momentum,2023-09-11 00:00:00+09:00,1090252.0266723633,83393.02459716797
momentum,2023-09-12 00:00:00+09:00,1105435.0204467773,83393.02459716797
momentum,2023-09-13 00:00:00+09:00,1101311.0287475586,83393.02459716797
momentum,2023-09-14 00:00:00+09:00,1126320.0204467773,83393.02459716797
momentum,2023-09-15 00:00:00+09:00,1145452.0266723633,83393.02459716797
momentum,2023-09-19 00:00:00+09:00,1129058.024597168,83393.02459716797
momentum,2023-09-20 00:00:00+09:00,1117563.024597168,83393.02459716797
momentum,2023-09-21 00:00:00+09:00,1095965.0204467773,83393.02459716797
momentum,2023-09-22 00:00:00+09:00,1085477.0266723633,83393.02459716797
momentum,2023-09-25 00:00:00+09:00,1099981.0287475586,83393.02459716797
momentum,2023-09-26 00:00:00+09:00,1081930.0204467773,83393.02459716797
momentum,2023-09-27 00:00:00+09:00,1081285.0204467773,83393.02459716797
momentum,2023-09-28 00:00:00+09:00,1067918.024597168,227558.02459716797
momentum,2023-09-29 00:00:00+09:00,1068716.0287475586,222478.2183227539
momentum,2023-10-02 00:00:00+09:00,1067054.3131103516,216537.4214477539
momentum,2023-10-03 00:00:00+09:00,1064309.2047729492,303776.6275024414
momentum,2023-10-04 00:00:00+09:00,1080860.0502319336,286609.8217163086
momentum,2023-10-05 00:00:00+09:00,1056661.8217163086,136795.8217163086
momentum,2023-10-06 00:00:00+09:00,1058587.8217163086,136795.8217163086
momentum,2023-10-10 00:00:00+09:00,1020326.8217163086,136795.8217163086
momentum,2023-10-11 00:00:00+09:00,1011744.456237793,136795.8217163086
momentum,2023-10-12 00:00:00+09:00,985892.1871948242,136795.8217163086
momentum,2023-10-13 00:00:00+09:00,994071.8217163086,136795.8217163086
momentum,2023-10-16 00:00:00+09:00,1023291.8217163086,136795.8217163086
momentum,2023-10-17 00:00:00+09:00,1005546.456237793,136795.8217163086
momentum,2023-10-18 00:00:00+09:00,1004089.6389770508,136795.8217163086
momentum,2023-10-19 00:00:00+09:00,1031525.0044555664,136795.8217163086
momentum,2023-10-20 00:00:00+09:00,1040480.1871948242,136795.8217163086
momentum,2023-10-23 00:00:00+09:00,1053302.456237793,136795.8217163086
momentum,2023-10-24 00:00:00+09:00,1048794.8217163086,136795.8217163086
momentum,2023-10-25 00:00:00+09:00,1040850.8217163086,136795.8217163086
momentum,2023-10-26 00:00:00+09:00,1074812.0044555664,136795.8217163086
momentum,2023-10-27 00:00:00+09:00,1050050.1871948242,136795.8217163086
momentum,2023-10-30 00:00:00+09:00,1067343.6389770508,136795.8217163086
momentum,2023-10-31 00:00:00+09:00,1058328.456237793,136795.8217163086
momentum,2023-11-01 00:00:00+09:00,1020260.1871948242,136795.8217163086
momentum,2023-11-02 00:00:00+09:00,1002328.456237793,136795.8217163086
momentum,2023-11-06 00:00:00+09:00,967848.8217163086,136795.8217163086
momentum,2023-11-07 00:00:00+09:00,986611.8217163086,286494.3217163086
momentum,2023-11-08 00:00:00+09:00,989930.8356933594,290473.92498779297
momentum,2023-11-09 00:00:00+09:00,981257.924987793,310795.92498779297
momentum,2023-11-10 00:00:00+09:00,980880.6323242188,310648.42834472656
momentum,2023-11-13 00:00:00+09:00,980664.2243652344,310432.625
momentum,2023-11-14 00:00:00+09:00,985928.2243652344,180952.625
momentum,2023-11-15 00:00:00+09:00,1022715.4262695312,45112.625
momentum,2023-11-16 00:00:00+09:00,1016193.0256347656,45112.625
momentum,2023-11-17 00:00:00+09:00,1025593.0256347656,45112.625
momentum,2023-11-20 00:00:00+09:00,1014145.0256347656,45112.625
momentum,2023-11-21 00:00:00+09:00,1014381.0256347656,45112.625
momentum,2023-11-22 00:00:00+09:00,1017590.2243652344,45112.625
momentum,2023-11-24 00:00:00+09:00,1028633.8253173828,45112.625
momentum,2023-11-27 00:00:00+09:00,1016981.0256347656,45112.625
momentum,2023-11-28 00:00:00+09:00,1016592.2243652344,45112.625
momentum,2023-11-29 00:00:00+09:00,1010432.625,45112.625
momentum,2023-11-30 00:00:00+09:00,1018173.4262695312,45112.625
momentum,2023-12-01 00:00:00+09:00,1017605.8237304688,45112.625
momentum,2023-12-04 00:00:00+09:00,1004734.625,45112.625
momentum,2023-12-05 00:00:00+09:00,981286.625,45112.625
momentum,2023-12-06 00:00:00+09:00,1016488.2243652344,45112.625
momentum,2023-12-07 00:00:00+09:00,986733.0256347656,132152.625
momentum,2023-12-08 00:00:00+09:00,958086.2243652344,32276.827209472656
momentum,2023-12-11 00:00:00+09:00,978828.8272094727,32276.827209472656
momentum,2023-12-12 00:00:00+09:00,980088.9300537109,32276.827209472656
momentum,2023-12-13 00:00:00+09:00,983833.4300537109,32276.827209472656
momentum,2023-12-14 00:00:00+09:00,973227.3272094727,118116.82720947266
momentum,2023-12-15 00:00:00+09:00,983754.3272094727,118116.82720947266
momentum,2023-12-18 00:00:00+09:00,976035.3272094727,118116.82720947266
momentum,2023-12-19 00:00:00+09:00,992633.1215209961,118116.82720947266
momentum,2023-12-20 00:00:00+09:00,1011468.5257873535,118116.82720947266
momentum,2023-12-21 00:00:00+09:00,989619.7243652344,118116.82720947266
momentum,2023-12-22 00:00:00+09:00,990499.9300537109,118116.82720947266
momentum,2023-12-25 00:00:00+09:00,993981.0328979492,118116.82720947266
momentum,2023-12-26 00:00:00+09:00,994938.0328979492,118116.82720947266
momentum,2023-12-27 00:00:00+09:00,1010115.4300537109,118116.82720947266
momentum,2023-12-28 00:00:00+09:00,1006617.9300537109,118116.82720947266
momentum,2023-12-29 00:00:00+09:00,1001939.9300537109,118116.82720947266
momentum,2024-01-04 00:00:00+09:00,996875.3272094727,118116.82720947266
momentum,2024-01-05 00:00:00+09:00,1000773.2243652344,118116.82720947266
momentum,2024-01-09 00:00:00+09:00,1015240.4300537109,118116.82720947266
momentum,2024-01-10 00:00:00+09:00,1043173.8272094727,217748.82720947266
momentum,2024-01-11 00:00:00+09:00,1072318.8273620605,68978.82720947266
momentum,2024-01-12 00:00:00+09:00,1098183.8275146484,68978.82720947266
momentum,2024-01-15 00:00:00+09:00,1103346.3275146484,68978.82720947266
momentum,2024-01-16 00:00:00+09:00,1102926.3270568848,68978.82720947266
momentum,2024-01-17 00:00:00+09:00,1094241.3272094727,68978.82720947266
momentum,2024-01-18 00:00:00+09:00,1092058.8275146484,68978.82720947266
momentum,2024-01-19 00:00:00+09:00,1121731.3273620605,68978.82720947266
momentum,2024-01-22 00:00:00+09:00,1155166.3272094727,68978.82720947266
momentum,2024-01-23 00:00:00+09:00,1152396.3275146484,68978.82720947266
momentum,2024-01-24 00:00:00+09:00,1135573.8269042969,68978.82720947266
momentum,2024-01-25 00:00:00+09:00,1136143.8273620605,68978.82720947266
momentum,2024-01-26 00:00:00+09:00,1106048.8269042969,68978.82720947266
momentum,2024-01-29 00:00:00+09:00,1122863.8270568848,68978.82720947266
momentum,2024-01-30 00:00:00+09:00,1124458.8275146484,68978.82720947266
momentum,2024-01-31 00:00:00+09:00,1137521.3275146484,68978.82720947266
momentum,2024-02-01 00:00:00+09:00,1118896.3275146484,68978.82720947266
momentum,2024-02-02 00:00:00+09:00,1131171.3275146484,68978.82720947266
momentum,2024-02-05 00:00:00+09:00,1143841.3272094727,68978.82720947266
momentum,2024-02-06 00:00:00+09:00,1129581.3273620605,68978.82720947266
momentum,2024-02-07 00:00:00+09:00,1129386.3269042969,68978.82720947266
momentum,2024-02-08 00:00:00+09:00,1171941.3272094727,68978.82720947266
momentum,2024-02-09 00:00:00+09:00,1173721.3275146484,68978.82720947266
momentum,2024-02-13 00:00:00+09:00,1239358.8275146484,68978.82720947266
momentum,2024-02-14 00:00:00+09:00,1225846.3275146484,68978.82720947266
momentum,2024-02-15 00:00:00+09:00,1246608.8275146484,68978.82720947266
momentum,2024-02-16 00:00:00+09:00,1267848.8269042969,68978.82720947266
momentum,2024-02-19 00:00:00+09:00,1264466.3272094727,68978.82720947266
momentum,2024-02-20 00:00:00+09:00,1261693.8273620605,68978.82720947266
momentum,2024-02-21 00:00:00+09:00,1252751.3270568848,68978.82720947266
momentum,2024-02-22 00:00:00+09:00,1303731.3273620605,68978.82720947266
momentum,2024-02-26 00:00:00+09:00,1309291.3272094727,68978.82720947266
momentum,2024-02-27 00:00:00+09:00,1312468.8273620605,68978.82720947266
momentum,2024-02-28 00:00:00+09:00,1310081.3273620605,68978.82720947266
momentum,2024-02-29 00:00:00+09:00,1309696.3275146484,68978.82720947266
momentum,2024-03-01 00:00:00+09:00,1356553.8272094727,68978.82720947266
momentum,2024-03-04 00:00:00+09:00,1366463.8270568848,68978.82720947266
momentum,2024-03-05 00:00:00+09:00,1368861.3269042969,68978.82720947266
momentum,2024-03-06 00:00:00+09:00,1366858.8275146484,68978.82720947266
momentum,2024-03-07 00:00:00+09:00,1333086.3269042969,68978.82720947266
momentum,2024-03-08 00:00:00+09:00,1340238.8270568848,68978.82720947266
momentum,2024-03-11 00:00:00+09:00,1283021.3275146484,68978.82720947266
momentum,2024-03-12 00:00:00+09:00,1285816.3272094727,68978.82720947266
momentum,2024-03-13 00:00:00+09:00,1276486.3269042969,68978.82720947266
momentum,2024-03-14 00:00:00+09:00,1285813.8270568848,68978.82720947266
momentum,2024-03-15 00:00:00+09:00,1276676.3270568848,68978.82720947266
momentum,2024-03-18 00:00:00+09:00,1340176.3270568848,68978.82720947266
momentum,2024-03-19 00:00:00+09:00,1355656.3273620605,68978.82720947266
momentum,2024-03-21 00:00:00+09:00,1408096.3275146484,68978.82720947266
momentum,2024-03-22 00:00:00+09:00,1414868.8273620605,68978.82720947266
momentum,2024-03-25 00:00:00+09:00,1384646.3275146484,68978.82720947266
momentum,2024-03-26 00:00:00+09:00,1385846.3275146484,68978.82720947266
momentum,2024-03-27 00:00:00+09:00,1405316.3272094727,68978.82720947266
momentum,2024-03-28 00:00:00+09:00,1383058.8275146484,68978.82720947266
momentum,2024-03-29 00:00:00+09:00,1394181.3273620605,68978.82720947266
momentum,2024-04-01 00:00:00+09:00,1360398.8269042969,68978.82720947266
momentum,2024-04-02 00:00:00+09:00,1362383.8275146484,68978.82720947266
momentum,2024-04-03 00:00:00+09:00,1338141.3272094727,68978.82720947266
momentum,2024-04-04 00:00:00+09:00,1361183.8275146484,68978.82720947266
momentum,2024-04-05 00:00:00+09:00,1306348.8269042969,161108.82720947266
momentum,2024-04-08 00:00:00+09:00,1325063.8273620605,161108.82720947266
momentum,2024-04-09 00:00:00+09:00,1351891.3269042969,161108.82720947266
momentum,2024-04-10 00:00:00+09:00,1338271.3273620605,161108.82720947266
momentum,2024-04-11 00:00:00+09:00,1333143.8275146484,161108.82720947266
momentum,2024-04-12 00:00:00+09:00,1337911.3272094727,161108.82720947266
momentum,2024-04-15 00:00:00+09:00,1318446.3269042969,161108.82720947266
momentum,2024-04-16 00:00:00+09:00,1275861.3275146484,161108.82720947266
momentum,2024-04-17 00:00:00+09:00,1247223.8273620605,306608.82720947266
momentum,2024-04-18 00:00:00+09:00,1252143.8272094727,302883.82720947266
momentum,2024-04-19 00:00:00+09:00,1218496.3220214844,274931.93493652344
momentum,2024-04-22 00:00:00+09:00,1220374.3220214844,166782.5428466797
momentum,2024-04-23 00:00:00+09:00,1219508.3220214844,158730.54760742188
momentum,2024-04-24 00:00:00+09:00,1195667.5476074219,157719.54760742188
momentum,2024-04-25 00:00:00+09:00,1228267.5476074219,7975.547607421875
momentum,2024-04-26 00:00:00+09:00,1211533.1652832031,7975.547607421875
momentum,2024-04-30 00:00:00+09:00,1188748.3122558594,7975.547607421875
momentum,2024-05-01 00:00:00+09:00,1194649.1652832031,7975.547607421875
momentum,2024-05-02 00:00:00+09:00,1195567.5476074219,7975.547607421875
momentum,2024-05-07 00:00:00+09:00,1168020.3122558594,7975.547607421875
momentum,2024-05-08 00:00:00+09:00,1194748.3122558594,7975.547607421875
momentum,2024-05-09 00:00:00+09:00,1201457.9299316406,7975.547607421875
momentum,2024-05-10 00:00:00+09:00,1191902.7829589844,7975.547607421875
momentum,2024-05-13 00:00:00+09:00,1196595.5476074219,7975.547607421875
momentum,2024-05-14 00:00:00+09:00,1191184.3122558594,7975.547607421875
momentum,2024-05-15 00:00:00+09:00,1185612.3122558594,7975.547607421875
momentum,2024-05-16 00:00:00+09:00,1159063.5476074219,7975.547607421875
momentum,2024-05-17 00:00:00+09:00,1165383.5476074219,157619.54760742188
momentum,2024-05-20 00:00:00+09:00,1153466.7324829102,307389.54501342773
momentum,2024-05-21 00:00:00+09:00,1157799.2324829102,457157.34243774414
momentum,2024-05-22 00:00:00+09:00,1165748.3424377441,606972.3424377441
momentum,2024-05-23 00:00:00+09:00,1157479.5572814941,633956.5476379395
momentum,2024-05-24 00:00:00+09:00,1158347.542816162,634180.0451049805
momentum,2024-05-27 00:00:00+09:00,1161932.542816162,512860.04510498047
momentum,2024-05-28 00:00:00+09:00,1161592.542816162,391620.04510498047
momentum,2024-05-29 00:00:00+09:00,1152397.542816162,242795.04510498047
momentum,2024-05-30 00:00:00+09:00,1136460.042816162,474915.04510498047
momentum,2024-05-31 00:00:00+09:00,1145212.5473937988,623390.0451049805
momentum,2024-06-03 00:00:00+09:00,1151377.5473937988,623390.0451049805
